TIPO_PROC,MUNIC_RES,MUNICIPIO,TOTAL_INTERNACOES,INTERNACOES_PARA_SOBRECARREGADO,PERC_PARA_SOBRECARREGADO,QTD_HOSPITAIS_DESTINO,CNES_CANDIDATO,HOSPITAL_CANDIDATO,PORTE_CANDIDATO,LAT_HOSPITAL_CANDIDATO,LON_HOSPITAL_CANDIDATO,DISTANCIA_KM
Intercorrencia,231240,"SAO GONCALO DO AMARANTE, CE",8,2,0.25,3,2562391,SANTA CASA DE PARACURU,Pequeno,-3.413251764447116,-39.03803798739601,22.91867225820057
Intercorrencia,231240,"SAO GONCALO DO AMARANTE, CE",8,2,0.25,3,2561891,HOSP OTACILIO BARBOSA DOS SANTOS,Pequeno,-3.4357096169395014,-39.14854113639552,27.636178459817405
Intercorrencia,230930,"NOVA RUSSAS, CE",7,2,0.2857142857142857,2,2695839,HOSPITAL MUNICIPAL JOSE GONCALVES ROSA,Medio,-4.7146173,-40.5619107,0.8892222736989326
Intercorrencia,230930,"NOVA RUSSAS, CE",7,2,0.2857142857142857,2,2414872,HOSP MATERN OTACILIO MOTA,Pequeno,-4.5425791,-40.7173442,25.038725608997396
Intercorrencia,230930,"NOVA RUSSAS, CE",7,2,0.2857142857142857,2,2415623,HOSPITAL MUNICIPAL RAIMUNDA TIMBO CAMELO TAMBORIL,Medio,-4.8342899,-40.3276471,29.653665246823394
Intercorrencia,230425,"CRUZ, CE",5,2,0.4,2,2563460,HOSP MUNIC DONA MARIA MUNIZ,Medio,-2.921917927927585,-40.18268711683469,0.7646270980358664
Intercorrencia,230425,"CRUZ, CE",5,2,0.4,2,2516632,HOSP DR MOURA FERREIRA,Medio,-2.8857993844743963,-40.11621624812955,7.7453192503371975
Intercorrencia,230425,"CRUZ, CE",5,2,0.4,2,4527372,HOSPITAL DE TRAUMATOLOGIA E ORTOPEDIA DE ACARAU,Medio,-2.885820264715285,-40.09997708815115,9.332210447711377
Intercorrencia,230590,"IPUEIRAS, CE",4,2,0.5,3,2414872,HOSP MATERN OTACILIO MOTA,Pequeno,-4.5425791,-40.7173442,0.006901880054384655
Intercorrencia,230590,"IPUEIRAS, CE",4,2,0.5,3,5018110,HOSPITAL MUNICIPAL DR JOSE EVANGELISTA DE OLIVEIRA,Medio,-4.320780151851159,-40.71289828579279,24.664794393332883
Intercorrencia,230590,"IPUEIRAS, CE",4,2,0.5,3,2561352,HOSPITAL MUNICIPAL MONSENHOR ANTONINO,Pequeno,-4.4151213,-40.9042025,25.102196107928517
Intercorrencia,230600,"IRACEMA, CE",4,2,0.5,2,2372622,HOSPITAL E MATERNIDADE MARIA ROQUE DE MACEDO,Pequeno,-5.8096095,-38.3015293,0.30192321001878913
Intercorrencia,230600,"IRACEMA, CE",4,2,0.5,2,2526670,HOSPITAL MUNICIPAL FRANCISCO NOGUEIRA DE QUEIROZ,Pequeno,-6.028244092940372,-38.34796662479939,24.671765744892173
Intercorrencia,230600,"IRACEMA, CE",4,2,0.5,2,2705923,HOSPITAL MUNICIPAL HUMBERTO DE QUEIROZ,Pequeno,-6.0453716976661545,-38.4599073930398,31.274300494687328
Intercorrencia,230680,"JAGUARIBARA, CE",4,2,0.5,4,2527677,HOSPITAL MUNICIPAL SANTA ROSA DE LIMA,Pequeno,-5.453241683092813,-38.46866513067788,1.030023763343626
Intercorrencia,230680,"JAGUARIBARA, CE",4,2,0.5,4,2527685,HOSPITAL MATERNIDADE SANTA RITA,Pequeno,-5.5170711161614605,-38.26968923830824,22.268892772614485
Intercorrencia,230680,"JAGUARIBARA, CE",4,2,0.5,4,2327961,HOSPITAL E MATERNIDADE ADOLFO BEZERRA DE MENEZES,Pequeno,-5.602428448211365,-38.7616476160288,36.67551626747191
Intercorrencia,231135,"QUIXELO, CE",4,2,0.5,3,2328429,HOSP MUNIC DE QUIXELO,Pequeno,-6.254303816543978,-39.19982494072888,0.22469914630489138
Intercorrencia,231135,"QUIXELO, CE",4,2,0.5,3,2675536,HOSPITAL MATERNIDADE AGENOR ARAUJO,Medio,-6.358432393912175,-39.29344113955305,15.74650900714654
Intercorrencia,231135,"QUIXELO, CE",4,2,0.5,3,2675560,HOSPITAL REGIONAL DE IGUATU,Grande,-6.3587958,-39.29805899999999,16.11944117795379
Intercorrencia,230470,"GRANJA, CE",3,2,0.6666666666666666,2,2333899,HOSP MATERN DR VICENTE ARRUDA,Pequeno,-3.124574432042748,-40.83126559398995,0.6870690884332401
Intercorrencia,230470,"GRANJA, CE",3,2,0.6666666666666666,2,2333902,HOSP IMACULADA CONCEICAO,Pequeno,-3.2260797462938946,-40.69335061482676,19.353145906248947
Intercorrencia,230470,"GRANJA, CE",3,2,0.6666666666666666,2,2327945,HOSPITAL DEPUTADO MURILO AGUIAR,Medio,-2.9008808,-40.8419427,24.228329242155937
Intercorrencia,231080,"PEREIRO, CE",3,2,0.6666666666666666,2,2705923,HOSPITAL MUNICIPAL HUMBERTO DE QUEIROZ,Pequeno,-6.0453716976661545,-38.4599073930398,0.21379640972019176
Intercorrencia,231080,"PEREIRO, CE",3,2,0.6666666666666666,2,2526670,HOSPITAL MUNICIPAL FRANCISCO NOGUEIRA DE QUEIROZ,Pequeno,-6.028244092940372,-38.34796662479939,12.584998706746468
Intercorrencia,231080,"PEREIRO, CE",3,2,0.6666666666666666,2,2374064,HOSPITAL MUNICIPAL GOVERNADOR ADAUTO BEZERRA,Pequeno,-5.882928396218683,-38.61764924153432,24.909861614652783
Intercorrencia,231310,"TABULEIRO DO NORTE, CE",3,2,0.6666666666666666,3,2527693,CASA DE SAUDE MATERNIDADE CELESTINA COLARES,Medio,-5.250982695891236,-38.13391455864896,0.9498089184038055
Intercorrencia,231310,"TABULEIRO DO NORTE, CE",3,2,0.6666666666666666,3,9672427,HOSPITAL REGIONAL VALE DO JAGUARIBE,Medio,-5.119815697481895,-38.148281510879,14.004030034499003
Intercorrencia,231310,"TABULEIRO DO NORTE, CE",3,2,0.6666666666666666,3,2526662,HOSPITAL MUNICIPAL JOAQUIM MANOEL OLIVEIRA,Pequeno,-5.074420477760048,-37.98889649191031,24.415203489288693
Intercorrencia,230015,"ACARAPE, CE",2,2,1.0,1,2664666,HOSP MATERN PAULO SARASATE,Medio,-4.224501286840884,-38.72827271402963,2.595100590437275
Intercorrencia,230015,"ACARAPE, CE",2,2,1.0,1,2373475,HOSPITAL DE BARREIRA,Pequeno,-4.279981753263235,-38.63631880308223,10.044512829240098
Intercorrencia,230015,"ACARAPE, CE",2,2,1.0,1,2664283,UNIDADE MISTA DE SAUDE VIRGINIA RODRIGUES SIMPLICIO,Pequeno,-4.147284073575639,-38.85083244341426,18.13128468298195
Intercorrencia,230395,"CHOROZINHO, CE",2,2,1.0,1,2554755,HOSPITAL MUNICIPAL DE CHOROZINHO,Pequeno,-4.300184799999999,-38.49822200000001,0.0
Intercorrencia,230395,"CHOROZINHO, CE",2,2,1.0,1,2427176,HOSPITAL JOSE MARIA PHILOMENO GOMES,Medio,-4.1718324,-38.468231,14.654500331533164
Intercorrencia,230395,"CHOROZINHO, CE",2,2,1.0,1,2373475,HOSPITAL DE BARREIRA,Pequeno,-4.279981753263235,-38.63631880308223,15.476548691090638
Intercorrencia,230460,"GENERAL SAMPAIO, CE",2,2,1.0,1,2562227,HOSP MATERN JULIA JORGE,Pequeno,-4.051892632124381,-39.45142519757183,0.29609218227871764
Intercorrencia,230460,"GENERAL SAMPAIO, CE",2,2,1.0,1,2611465,HOSPITAL SAO SEBASTIAO,Pequeno,-3.945785997723486,-39.42954448078766,11.862841939810641
Intercorrencia,230460,"GENERAL SAMPAIO, CE",2,2,1.0,1,2664690,HOSPITAL MATERNIDADE DR ARAMIS PAIVA,Pequeno,-4.098724803011324,-39.23930623506502,23.868705086414753
Intercorrencia,231335,"TEJUCUOCA, CE",2,2,1.0,1,2562227,HOSP MATERN JULIA JORGE,Pequeno,-4.051892632124381,-39.45142519757183,15.784427248011761
Intercorrencia,231335,"TEJUCUOCA, CE",2,2,1.0,1,2611465,HOSPITAL SAO SEBASTIAO,Pequeno,-3.945785997723486,-39.42954448078766,17.270071025345818
Intercorrencia,231335,"TEJUCUOCA, CE",2,2,1.0,1,2562154,HOSP MATERN JOAO FERREIRA GOMES,Pequeno,-3.6817330937815633,-39.58909234126292,34.196588135617546
Intercorrencia,230280,"CANINDE, CE",13,1,0.0769230769230769,3,2527413,HOSPITAL E MATERNIDADE REGIONAL SAO FRANCISCO,Medio,-4.362193832452204,-39.31369957245525,0.46097835010234295
Intercorrencia,230280,"CANINDE, CE",13,1,0.0769230769230769,3,2563363,HOSPITAL DE PEQUENO PORTE ANA ALENCAR ALVES,Pequeno,-4.229036512481335,-39.1909294756449,19.779122597117627
Intercorrencia,230280,"CANINDE, CE",13,1,0.0769230769230769,3,2611643,HOSPITAL DE PEQUENO PORTE DE CARIDADE,Pequeno,-4.2290373,-39.1909146,19.780194688913802
Intercorrencia,231340,"TIANGUA, CE",6,1,0.1666666666666666,3,2560852,HOSPITAL MATERNIDADE MADALENA NUNES,Medio,-3.725417482655679,-40.99131157224586,0.6333252855880442
Intercorrencia,231340,"TIANGUA, CE",6,1,0.1666666666666666,3,2561328,HOSPITAL MUNICIPAL FRANCISCA BELARMINO DA COSTA,Pequeno,-3.869739042658184,-40.91731355088515,17.55819420159262
Intercorrencia,231340,"TIANGUA, CE",6,1,0.1666666666666666,3,2479818,HOSP MATERN MENINO JESUS DE PRAGA,Pequeno,-3.7603788,-40.814238,20.076127121967303
Intercorrencia,230220,"BEBERIBE, CE",4,1,0.25,2,2372819,HOSPITAL MUNICIPAL MONSENHOR DOURADO,Medio,-4.181112008182183,-38.13127361007147,0.23962151848822869
Intercorrencia,230220,"BEBERIBE, CE",4,1,0.25,2,2514710,HOSPITAL E MATERNIDADE NOSSA SENHORA DAS GRACAS,Medio,-4.130368096161592,-38.23726026666231,13.247581582912392
Intercorrencia,230220,"BEBERIBE, CE",4,1,0.25,2,2564769,HOSPITAL E CENTRO DE PARTO NORMAL DE PINDORETAMA,Pequeno,-4.0304585,-38.3036892,25.6551014529696
Intercorrencia,231320,"TAMBORIL, CE",4,1,0.25,2,2415623,HOSPITAL MUNICIPAL RAIMUNDA TIMBO CAMELO TAMBORIL,Medio,-4.8342899,-40.3276471,0.7194612595313987
Intercorrencia,231320,"TAMBORIL, CE",4,1,0.25,2,2561050,HOSPITAL MUNICIPAL DE CATUNDA FRANCISCA GONCALVES DE OLIVEIR,Pequeno,-4.649025,-40.1999281,24.494407123548072
Intercorrencia,231320,"TAMBORIL, CE",4,1,0.25,2,2414864,HOSP MATERN F FARIAS LEITAO,Pequeno,-4.789272972512497,-40.06605650167611,28.694635757549715
Intercorrencia,230260,"CAMOCIM, CE",3,1,0.3333333333333333,3,2327945,HOSPITAL DEPUTADO MURILO AGUIAR,Medio,-2.9008808,-40.8419427,0.017998786670506802
Intercorrencia,230260,"CAMOCIM, CE",3,1,0.3333333333333333,3,2333899,HOSP MATERN DR VICENTE ARRUDA,Pequeno,-3.124574432042748,-40.83126559398995,24.90700596960518
Intercorrencia,230260,"CAMOCIM, CE",3,1,0.3333333333333333,3,2333902,HOSP IMACULADA CONCEICAO,Pequeno,-3.2260797462938946,-40.69335061482676,39.75787741682932
Intercorrencia,230950,"OROS, CE",3,1,0.3333333333333333,2,2499037,HOSP MATERN LUZIA T DA COSTA,Pequeno,-6.243733448653949,-38.91740353231278,0.3774751912380107
Intercorrencia,230950,"OROS, CE",3,1,0.3333333333333333,2,2611309,HOSPITAL REGIONAL DE ICO DEPUTADO ORIEL GUIMARAES NUNES,Medio,-6.4005677,-38.8571841,18.63130018195863
Intercorrencia,230950,"OROS, CE",3,1,0.3333333333333333,2,2328429,HOSP MUNIC DE QUIXELO,Pequeno,-6.254303816543978,-39.19982494072888,31.607462180296466
Intercorrencia,231230,"SAO BENEDITO, CE",3,1,0.3333333333333333,3,2665190,HOSPITAL MUNICIPAL DR BUENO BANHOS,Medio,-4.024906226431336,-40.87007365158916,2.2904072476294988
Intercorrencia,231230,"SAO BENEDITO, CE",3,1,0.3333333333333333,3,2561336,HOSPITAL MUNICIPAL MARIA WANDERLENE NEGREIROS DE QUEIROZ,Medio,-3.9247142,-40.8900189,13.646857925684337
Intercorrencia,231230,"SAO BENEDITO, CE",3,1,0.3333333333333333,3,2561298,UNID MISTA NOSSA SRA AUXILIADORA,Pequeno,-4.159606996343871,-40.94065942733916,15.258635588209705
Intercorrencia,231300,"SOLONOPOLE, CE",3,1,0.3333333333333333,2,2328119,HOSPITAL MATERNIDADE MARIA SUELLY NOGUEIRA PINHEIRO,Pequeno,-5.733378692447756,-39.01051372747882,0.06646522788145197
Intercorrencia,231300,"SOLONOPOLE, CE",3,1,0.3333333333333333,2,2328100,HOSPITAL MUNICIPAL JOAO LEOPOLDO PINHEIRO LANDIM,Pequeno,-5.6775925,-39.1909504,20.95045927780721
Intercorrencia,231300,"SOLONOPOLE, CE",3,1,0.3333333333333333,2,2327961,HOSPITAL E MATERNIDADE ADOLFO BEZERRA DE MENEZES,Pequeno,-5.602428448211365,-38.7616476160288,31.083705225671643
Intercorrencia,230210,"BATURITE, CE",2,1,0.5,2,6273181,AMO ATENCAO MEDICA OFTALMOLOGICA,Pequeno,-4.33166942724164,-38.87774778439378,0.1392532547264956
Intercorrencia,230210,"BATURITE, CE",2,1,0.5,2,2333716,HOSPITAL E MATERNIDADE JOSE PINTO DO CARMO,Medio,-4.3278553,-38.8824123,0.5440566382916785
Intercorrencia,230210,"BATURITE, CE",2,1,0.5,2,4010779,HOSP MATERN SANTA IZABEL ARACOIABA,Medio,-4.371982,-38.8104556,8.838443151767866
Intercorrencia,230670,"JAGUARETAMA, CE",2,1,0.5,2,2327961,HOSPITAL E MATERNIDADE ADOLFO BEZERRA DE MENEZES,Pequeno,-5.602428448211365,-38.7616476160288,0.7736276406229232
Intercorrencia,230670,"JAGUARETAMA, CE",2,1,0.5,2,2328119,HOSPITAL MATERNIDADE MARIA SUELLY NOGUEIRA PINHEIRO,Pequeno,-5.733378692447756,-39.01051372747882,30.669247165592562
Intercorrencia,230670,"JAGUARETAMA, CE",2,1,0.5,2,2374064,HOSPITAL MUNICIPAL GOVERNADOR ADAUTO BEZERRA,Pequeno,-5.882928396218683,-38.61764924153432,34.418430710551114
Intercorrencia,230690,"JAGUARIBE, CE",2,1,0.5,2,2374064,HOSPITAL MUNICIPAL GOVERNADOR ADAUTO BEZERRA,Pequeno,-5.882928396218683,-38.61764924153432,1.1905661673506462
Intercorrencia,230690,"JAGUARIBE, CE",2,1,0.5,2,2705923,HOSPITAL MUNICIPAL HUMBERTO DE QUEIROZ,Pequeno,-6.0453716976661545,-38.4599073930398,24.6860701009742
Intercorrencia,230690,"JAGUARIBE, CE",2,1,0.5,2,2526670,HOSPITAL MUNICIPAL FRANCISCO NOGUEIRA DE QUEIROZ,Pequeno,-6.028244092940372,-38.34796662479939,33.844926289336485
Intercorrencia,230763,"MADALENA, CE",2,1,0.5,2,2478994,HOSP MATERN MAE TOTONHA,Pequeno,-4.850944966932015,-39.57605705425922,0.1982636343111441
Intercorrencia,230763,"MADALENA, CE",2,1,0.5,2,2479028,CASA DE SAUDE ADILIA MARIA,Medio,-5.125235399999999,-39.729597,34.89229698227111
Intercorrencia,230763,"MADALENA, CE",2,1,0.5,2,2328380,HOSPITAL REGIONAL DR PONTES NETO,Medio,-5.1954883,-39.3117054,48.028530508185206
Intercorrencia,230860,"MONSENHOR TABOSA, CE",2,1,0.5,2,2414864,HOSP MATERN F FARIAS LEITAO,Pequeno,-4.789272972512497,-40.06605650167611,0.31267299722811237
Intercorrencia,230860,"MONSENHOR TABOSA, CE",2,1,0.5,2,2561050,HOSPITAL MUNICIPAL DE CATUNDA FRANCISCA GONCALVES DE OLIVEIR,Pequeno,-4.649025,-40.1999281,21.817772774986214
Intercorrencia,230860,"MONSENHOR TABOSA, CE",2,1,0.5,2,2415623,HOSPITAL MUNICIPAL RAIMUNDA TIMBO CAMELO TAMBORIL,Medio,-4.8342899,-40.3276471,29.667619227712056
Intercorrencia,230900,"MUCAMBO, CE",2,1,0.5,2,2561336,HOSPITAL MUNICIPAL MARIA WANDERLENE NEGREIROS DE QUEIROZ,Medio,-3.9247142,-40.8900189,16.224931963667274
Intercorrencia,230900,"MUCAMBO, CE",2,1,0.5,2,2479818,HOSP MATERN MENINO JESUS DE PRAGA,Pequeno,-3.7603788,-40.814238,17.88483845065337
Intercorrencia,230900,"MUCAMBO, CE",2,1,0.5,2,2665190,HOSPITAL MUNICIPAL DR BUENO BANHOS,Medio,-4.024906226431336,-40.87007365158916,19.1916332837819
Intercorrencia,230970,"PACATUBA, CE",2,1,0.5,2,2806215,HOSPITAL MUNICIPAL DR JOAO ELISIO DE HOLANDA,Grande,-3.878280299999999,-38.6235309,4.941717164375641
Intercorrencia,230970,"PACATUBA, CE",2,1,0.5,2,2372150,ABEMP,Medio,-3.8631455122918097,-38.58663872259474,6.382205242873419
Intercorrencia,230970,"PACATUBA, CE",2,1,0.5,2,2373270,HOSPITAL RAIMUNDO CELIO RODRIGUES,Medio,-3.9824484,-38.619293,7.3754407071676615
Intercorrencia,231020,"PARACURU, CE",2,1,0.5,2,2562391,SANTA CASA DE PARACURU,Pequeno,-3.413251764447116,-39.03803798739601,0.9285409553689153
Intercorrencia,231020,"PARACURU, CE",2,1,0.5,2,2561891,HOSP OTACILIO BARBOSA DOS SANTOS,Pequeno,-3.4357096169395014,-39.14854113639552,13.437190017387568
Intercorrencia,231020,"PARACURU, CE",2,1,0.5,2,2427125,HOSP GERAL LUIZA ALCANTARA SILVA,Medio,-3.607021411057896,-38.9621899261819,23.121432408184496
Intercorrencia,230075,"AMONTADA, CE",1,1,1.0,1,153087,HOSPITAL REGIONAL DE ITAPIPOCA,Pequeno,-3.496565572849428,-39.59765856838256,29.90908047347324
Intercorrencia,230075,"AMONTADA, CE",1,1,1.0,1,2563479,HOSPITAL MUNICIPAL DE MORRINHOS,Pequeno,-3.2269566189007146,-40.12116267632666,35.54422508494771
Intercorrencia,230075,"AMONTADA, CE",1,1,1.0,1,2499339,HOSPITAL GERAL DR JOSE ARCANJO NETO,Pequeno,-3.454254093321065,-40.20261907177232,42.525938128071374
Intercorrencia,230090,"APUIARES, CE",1,1,1.0,1,2611465,HOSPITAL SAO SEBASTIAO,Pequeno,-3.945785997723486,-39.42954448078766,0.13455266932424126
Intercorrencia,230090,"APUIARES, CE",1,1,1.0,1,2562227,HOSP MATERN JULIA JORGE,Pequeno,-4.051892632124381,-39.45142519757183,11.942496536711294
Intercorrencia,230090,"APUIARES, CE",1,1,1.0,1,2562138,HOSP MATERN REG VALE DO CURU,Medio,-3.793352047131117,-39.27346932044814,24.364314471056588
Intercorrencia,230150,"ARNEIROZ, CE",1,1,1.0,1,2328038,HOSPITAL MUNICIPAL DE ARNEIROZ,Pequeno,-6.317314357252552,-40.16482268844805,0.8186785446982142
Intercorrencia,230150,"ARNEIROZ, CE",1,1,1.0,1,2560992,HOSP NOSSA SRA DO PATROCINIO,Pequeno,-6.559705954690768,-40.12125205584911,26.61826927181622
Intercorrencia,230150,"ARNEIROZ, CE",1,1,1.0,1,2561018,UNID MISTA DE SABOEIRO,Pequeno,-6.53522,-39.9024205,37.011153765136314
Intercorrencia,230360,"CATARINA, CE",1,1,1.0,1,2333864,HOSPITAL MUNICIPAL DR GENTIL DOMINGUES,Pequeno,-6.13250850508639,-39.87490112838592,0.44718401182648715
Intercorrencia,230360,"CATARINA, CE",1,1,1.0,1,2328038,HOSPITAL MUNICIPAL DE ARNEIROZ,Pequeno,-6.317314357252552,-40.16482268844805,37.643469842482624
Intercorrencia,230360,"CATARINA, CE",1,1,1.0,1,2561018,UNID MISTA DE SABOEIRO,Pequeno,-6.53522,-39.9024205,44.73716082210854
Intercorrencia,230365,"CATUNDA, CE",1,1,1.0,1,2561050,HOSPITAL MUNICIPAL DE CATUNDA FRANCISCA GONCALVES DE OLIVEIR,Pequeno,-4.649025,-40.1999281,0.0
Intercorrencia,230365,"CATUNDA, CE",1,1,1.0,1,2414864,HOSP MATERN F FARIAS LEITAO,Pequeno,-4.789272972512497,-40.06605650167611,21.524128374638046
Intercorrencia,230365,"CATUNDA, CE",1,1,1.0,1,2415623,HOSPITAL MUNICIPAL RAIMUNDA TIMBO CAMELO TAMBORIL,Medio,-4.8342899,-40.3276471,24.993826554213914
Intercorrencia,230465,"GRACA, CE",1,1,1.0,1,2561344,HOSPITAL MATERNIDADE SAO JOSE,Pequeno,-4.158963387205655,-40.76430268583922,12.54923859535653
Intercorrencia,230465,"GRACA, CE",1,1,1.0,1,2665190,HOSPITAL MUNICIPAL DR BUENO BANHOS,Medio,-4.024906226431336,-40.87007365158916,13.250687535347025
Intercorrencia,230465,"GRACA, CE",1,1,1.0,1,2561336,HOSPITAL MUNICIPAL MARIA WANDERLENE NEGREIROS DE QUEIROZ,Medio,-3.9247142,-40.8900189,20.402877523830234
Intercorrencia,230520,"HIDROLANDIA, CE",1,1,1.0,1,2528282,HOSPITAL MATERNIDADE DR LUIZ DE GONZAGA FONSECA MOTA,Pequeno,-4.41129873253632,-40.40060409011666,0.582439263211976
Intercorrencia,230520,"HIDROLANDIA, CE",1,1,1.0,1,2479893,UNIDADE OBSTETRICA DE VARJOTA,Pequeno,-4.1958609,-40.4733312,24.73870232507011
Intercorrencia,230520,"HIDROLANDIA, CE",1,1,1.0,1,2478080,HOSP PUBLICO MUNICIPAL S QUITERIA,Medio,-4.336882699999999,-40.1512434,29.10302477057752
Intercorrencia,230610,"IRAUCUBA, CE",1,1,1.0,1,2479478,HOSPITAL MUNICIPAL DR PEDRO DE CASTRO MARINHO,Pequeno,-3.7492301,-39.7798954,6.387624789557831
Intercorrencia,230610,"IRAUCUBA, CE",1,1,1.0,1,2562154,HOSP MATERN JOAO FERREIRA GOMES,Pequeno,-3.6817330937815633,-39.58909234126292,28.439558897175413
Intercorrencia,230610,"IRAUCUBA, CE",1,1,1.0,1,2562146,HOSPITAL MUNICIPAL ROQUE SILVA MOTA,Pequeno,-3.675980365431492,-39.58484718363126,29.05938128064876
Intercorrencia,230910,"MULUNGU, CE",1,1,1.0,1,2333856,HOSP MATERN WALDEMAR ALCANTARA,Pequeno,-4.305569544062552,-38.99715657346765,0.33798791561871244
Intercorrencia,230910,"MULUNGU, CE",1,1,1.0,1,2333740,HOSPITAL MUNICIPAL DE GUARAMIRANGA,Pequeno,-4.261940775004908,-38.93172786357693,8.38995523945078
Intercorrencia,230910,"MULUNGU, CE",1,1,1.0,1,2328445,HOSPITAL PADRE QUILIANO E MATERNIDADE DONA NEUSA HOLANDA,Pequeno,-4.225734648360887,-38.91983731641233,12.008371995157285
Intercorrencia,231250,"SAO JOAO DO JAGUARIBE, CE",1,1,1.0,1,2527693,CASA DE SAUDE MATERNIDADE CELESTINA COLARES,Medio,-5.250982695891236,-38.13391455864896,15.437952745513067
Intercorrencia,231250,"SAO JOAO DO JAGUARIBE, CE",1,1,1.0,1,3302490,HOSPITAL REGIONAL FRANCISCO GALVAO DE OLIVEIRA,Medio,-5.104074499999999,-38.3627461,20.960322043360552
Intercorrencia,231250,"SAO JOAO DO JAGUARIBE, CE",1,1,1.0,1,9672427,HOSPITAL REGIONAL VALE DO JAGUARIBE,Medio,-5.119815697481895,-38.148281510879,21.567529506929223
Intercorrencia,231355,"TURURU, CE",1,1,1.0,1,2426218,HOSPITAL MUNICIPAL DR WALDEMAR DE ALCANTARA,Pequeno,-3.605621418159056,-39.43601982856045,0.8156122416329799
Intercorrencia,231355,"TURURU, CE",1,1,1.0,1,2560836,HOSP MUNIC ANTONIO NERY FILHO,Pequeno,-3.625982250778792,-39.50708121988825,8.581930638711228
Intercorrencia,231355,"TURURU, CE",1,1,1.0,1,2562146,HOSPITAL MUNICIPAL ROQUE SILVA MOTA,Pequeno,-3.675980365431492,-39.58484718363126,18.747664817075673
Intercorrencia,231360,"UBAJARA, CE",1,1,1.0,1,2561328,HOSPITAL MUNICIPAL FRANCISCA BELARMINO DA COSTA,Pequeno,-3.869739042658184,-40.91731355088515,1.8551126055104137
Intercorrencia,231360,"UBAJARA, CE",1,1,1.0,1,2561336,HOSPITAL MUNICIPAL MARIA WANDERLENE NEGREIROS DE QUEIROZ,Medio,-3.9247142,-40.8900189,8.6010876262314
Intercorrencia,231360,"UBAJARA, CE",1,1,1.0,1,2479818,HOSP MATERN MENINO JESUS DE PRAGA,Pequeno,-3.7603788,-40.814238,15.594483368579253
Intercorrencia,230810,"MAURITI, CE",15,0,0.0,3,2560828,HOSPITAL MUNICIPAL E MATERNIDADE SAO JOSE,Medio,-7.389319493733981,-38.77165820353597,0.7083338157758697
Intercorrencia,230810,"MAURITI, CE",15,0,0.0,3,3759148,HOSPITAL MUNICIPAL NOSSA SENHORA DOS MILAGRES,Pequeno,-7.313674100000001,-38.9469152,20.805265336468057
Intercorrencia,230810,"MAURITI, CE",15,0,0.0,3,2724359,HOSP MUNIC SANTO ANTONIO,Pequeno,-7.172171273676854,-38.77510437133115,23.44051446200048
Intercorrencia,230190,"BARBALHA, CE",12,0,0.0,2,2564211,HOSPITAL MATERNIDADE SAO VICENTE DE PAULO HMSVP,Grande,-7.3119638,-39.3027232,0.3004048427270988
Intercorrencia,230190,"BARBALHA, CE",12,0,0.0,2,2552086,HOSPITAL MATERNIDADE SAO VICENTE DE PAULO,Grande,-7.3119638,-39.3027232,0.3004048427270988
Intercorrencia,230190,"BARBALHA, CE",12,0,0.0,2,4010868,HOSPITAL DO CORACAO DO CARIRI,Medio,-7.319751070656504,-39.30190465689551,1.1677992311671153
Intercorrencia,230030,"ACOPIARA, CE",6,0,0.0,1,9275134,HOSPITAL MUNICIPAL DE ACOPIARA PADRE CRISARES SAMPAIO COUTO,Medio,-6.0931519,-39.4531552,0.0
Intercorrencia,230030,"ACOPIARA, CE",6,0,0.0,1,2328437,HOSPITAL MUNICIPAL SAO BERNARDO,Pequeno,-5.916552668165437,-39.26551273860898,28.569009537750965
Intercorrencia,230030,"ACOPIARA, CE",6,0,0.0,1,2561409,HOSPITAL MUNICIPAL PEQUENO PORTE LUIZ ROBERTO PESSOA AIRES,Pequeno,-5.801388408397838,-39.41529272867741,32.71174607957181
Intercorrencia,230410,"CRATEUS, CE",5,0,0.0,1,2481073,HOSPITAL SAO LUCAS,Grande,-5.182763636489275,-40.66716290409968,0.5877437538823427
Intercorrencia,230410,"CRATEUS, CE",5,0,0.0,1,2554658,HOSPITAL MUNICIPAL DRA FRANCY FROTA,Pequeno,-4.905369919533366,-40.7616723251689,31.992160119679088
Intercorrencia,230410,"CRATEUS, CE",5,0,0.0,1,2415658,HOSP MATERN DR JOSE MARIA LEITAO,Pequeno,-5.536123247706993,-40.77884426293553,41.60834078453992
Intercorrencia,231070,"PENTECOSTE, CE",5,0,0.0,2,2562138,HOSP MATERN REG VALE DO CURU,Medio,-3.793352047131117,-39.27346932044814,0.32548740924067776
Intercorrencia,231070,"PENTECOSTE, CE",5,0,0.0,2,2562200,HOSPITAL MUNICIPAL ANTONIO RIBEIRO DA SILVA,Pequeno,-3.6739602433488674,-39.23831275959955,13.602508103697938
Intercorrencia,231070,"PENTECOSTE, CE",5,0,0.0,2,2611465,HOSPITAL SAO SEBASTIAO,Pequeno,-3.945785997723486,-39.42954448078766,24.54611098199577
Intercorrencia,231375,"UMIRIM, CE",5,0,0.0,3,2562200,HOSPITAL MUNICIPAL ANTONIO RIBEIRO DA SILVA,Pequeno,-3.6739602433488674,-39.23831275959955,12.256991430153473
Intercorrencia,231375,"UMIRIM, CE",5,0,0.0,3,2426218,HOSPITAL MUNICIPAL DR WALDEMAR DE ALCANTARA,Pequeno,-3.605621418159056,-39.43601982856045,12.61108669471997
