TIPO_PROC,MUNIC_RES,MUNICIPIO,TOTAL_INTERNACOES,INTERNACOES_PARA_SOBRECARREGADO,PERC_PARA_SOBRECARREGADO,QTD_HOSPITAIS_DESTINO,CNES_CANDIDATO,HOSPITAL_CANDIDATO,PORTE_CANDIDATO,LAT_HOSPITAL_CANDIDATO,LON_HOSPITAL_CANDIDATO,DISTANCIA_KM
Cirurgia,230420,"CRATO, CE",12,3,0.25,4,6779522,HOSPITAL REGIONAL DO CARIRI,Grande,-7.2263193,-39.3254599,9.587801879650579
Cirurgia,230420,"CRATO, CE",12,3,0.25,4,2552086,HOSPITAL MATERNIDADE SAO VICENTE DE PAULO,Grande,-7.3119638,-39.3027232,15.140275301250187
Cirurgia,230420,"CRATO, CE",12,3,0.25,4,2564211,HOSPITAL MATERNIDADE SAO VICENTE DE PAULO HMSVP,Grande,-7.3119638,-39.3027232,15.140275301250187
Cirurgia,230110,"ARACATI, CE",7,3,0.4285714285714285,2,2785900,HOSPITAL GERAL DR WALDEMAR ALCANTARA,Grande,-3.8321166,-38.4801848,113.11541007547174
Cirurgia,230110,"ARACATI, CE",7,3,0.4285714285714285,2,2480026,HOSPITAL DE SAUDE MENTAL DE MESSEJANA,Grande,-3.8218113889269687,-38.4836803296976,114.20855301453892
Cirurgia,230110,"ARACATI, CE",7,3,0.4285714285714285,2,2497654,HGF HOSPITAL GERAL DE FORTALEZA,Especial,-3.7401048,-38.4759043,120.35252742250336
Cirurgia,230240,"BOA VIAGEM, CE",7,3,0.4285714285714285,2,7061021,HOSPITAL REGIONAL DO SERTAO CENTRAL,Grande,-5.1832747,-39.2616355,52.363378030765745
Cirurgia,230240,"BOA VIAGEM, CE",7,3,0.4285714285714285,2,2481073,HOSPITAL SAO LUCAS,Grande,-5.182763636489275,-40.66716290409968,103.8733110123022
Cirurgia,230240,"BOA VIAGEM, CE",7,3,0.4285714285714285,2,2675560,HOSPITAL REGIONAL DE IGUATU,Grande,-6.3587958,-39.29805899999999,145.20876955995243
Cirurgia,230740,"JUCAS, CE",4,3,0.75,2,2675560,HOSPITAL REGIONAL DE IGUATU,Grande,-6.3587958,-39.29805899999999,30.821875357310837
Cirurgia,230740,"JUCAS, CE",4,3,0.75,2,6779522,HOSPITAL REGIONAL DO CARIRI,Grande,-7.2263193,-39.3254599,81.49246400383048
Cirurgia,230740,"JUCAS, CE",4,3,0.75,2,2552086,HOSPITAL MATERNIDADE SAO VICENTE DE PAULO,Grande,-7.3119638,-39.3027232,91.33928148045933
Cirurgia,231090,"PIQUET CARNEIRO, CE",4,3,0.75,2,2675560,HOSPITAL REGIONAL DE IGUATU,Grande,-6.3587958,-39.29805899999999,63.12016768319373
Cirurgia,231090,"PIQUET CARNEIRO, CE",4,3,0.75,2,7061021,HOSPITAL REGIONAL DO SERTAO CENTRAL,Grande,-5.1832747,-39.2616355,71.09303703868547
